SHOW,SEASON,EPISODE,UMAP1,UMAP2,SIL_SCORE,SUBSET,DISRUPTION,SHOW_LABEL
asip,4.0,1.0,-0.29093516,0.18127966,0.055899926,Emotion + Topics,C,Always Sunny
asip,4.0,2.0,-1.0354998,1.2141783,0.055899926,Emotion + Topics,C,Always Sunny
asip,4.0,3.0,1.9035559,-1.21334,0.055899926,Emotion + Topics,C,Always Sunny
asip,4.0,4.0,-0.7884614,0.8455301,0.055899926,Emotion + Topics,C,Always Sunny
asip,4.0,5.0,-1.2138414,0.83275604,0.055899926,Emotion + Topics,C,Always Sunny
asip,4.0,8.0,-1.0757155,1.1960573,0.055899926,Emotion + Topics,C,Always Sunny
asip,4.0,9.0,-0.8438027,0.7985196,0.055899926,Emotion + Topics,C,Always Sunny
asip,4.0,10.0,-1.388764,-0.62590647,0.055899926,Emotion + Topics,C,Always Sunny
asip,4.0,13.0,0.31428742,0.03462278,0.055899926,Emotion + Topics,C,Always Sunny
asip,5.0,1.0,0.11280703,1.2582476,0.055899926,Emotion + Topics,C,Always Sunny
asip,5.0,2.0,-1.0418384,0.83096385,0.055899926,Emotion + Topics,C,Always Sunny
asip,5.0,3.0,-1.544295,0.31423876,0.055899926,Emotion + Topics,C,Always Sunny
asip,5.0,4.0,-1.4350876,1.159262,0.055899926,Emotion + Topics,C,Always Sunny
asip,5.0,5.0,0.15544231,-0.31795496,0.055899926,Emotion + Topics,C,Always Sunny
asip,5.0,6.0,-0.6426485,0.684994,0.055899926,Emotion + Topics,C,Always Sunny
asip,5.0,7.0,0.017195491,0.837576,0.055899926,Emotion + Topics,C,Always Sunny
asip,5.0,8.0,0.21399514,-0.2648807,0.055899926,Emotion + Topics,C,Always Sunny
asip,5.0,9.0,-1.5445194,0.50807196,0.055899926,Emotion + Topics,C,Always Sunny
asip,5.0,10.0,-0.029233979,0.9679516,0.055899926,Emotion + Topics,C,Always Sunny
asip,5.0,11.0,0.57979596,-1.1304815,0.055899926,Emotion + Topics,C,Always Sunny
asip,5.0,12.0,0.24045274,0.877437,0.055899926,Emotion + Topics,C,Always Sunny
asip,6.0,1.0,-0.22129853,1.5657274,0.055899926,Emotion + Topics,C,Always Sunny
asip,6.0,2.0,-1.6026489,0.30957606,0.055899926,Emotion + Topics,C,Always Sunny
asip,6.0,4.0,0.97432333,-1.0199559,0.055899926,Emotion + Topics,C,Always Sunny
asip,6.0,5.0,-0.49327782,1.7934266,0.055899926,Emotion + Topics,C,Always Sunny
asip,6.0,6.0,-1.3648988,1.0908464,0.055899926,Emotion + Topics,C,Always Sunny
asip,6.0,7.0,-0.36436966,1.5542294,0.055899926,Emotion + Topics,C,Always Sunny
asip,6.0,8.0,0.43641764,0.83265114,0.055899926,Emotion + Topics,C,Always Sunny
asip,6.0,9.0,-0.64563346,1.7814285,0.055899926,Emotion + Topics,C,Always Sunny
asip,6.0,10.0,-1.5016576,1.106158,0.055899926,Emotion + Topics,C,Always Sunny
asip,6.0,11.0,-1.5370146,1.0931886,0.055899926,Emotion + Topics,C,Always Sunny
asip,6.0,12.0,-1.1181892,0.7467977,0.055899926,Emotion + Topics,C,Always Sunny
asip,6.0,13.0,-1.3821032,0.5707119,0.055899926,Emotion + Topics,C,Always Sunny
asip,6.0,14.0,-0.39839193,-0.102979496,0.055899926,Emotion + Topics,C,Always Sunny
asip,7.0,1.0,-0.6780837,1.925815,0.055899926,Emotion + Topics,C,Always Sunny
asip,7.0,2.0,-1.5303894,1.0811131,0.055899926,Emotion + Topics,C,Always Sunny
asip,7.0,3.0,-1.497185,1.1400158,0.055899926,Emotion + Topics,C,Always Sunny
asip,7.0,4.0,-0.36422947,0.910781,0.055899926,Emotion + Topics,C,Always Sunny
asip,7.0,5.0,-0.46391177,1.8469425,0.055899926,Emotion + Topics,C,Always Sunny
asip,7.0,6.0,-0.9710567,0.9886617,0.055899926,Emotion + Topics,C,Always Sunny
asip,7.0,7.0,0.16379382,-0.16714086,0.055899926,Emotion + Topics,C,Always Sunny
asip,7.0,8.0,-0.97125334,0.8118825,0.055899926,Emotion + Topics,C,Always Sunny
asip,7.0,9.0,-1.2045134,0.85469645,0.055899926,Emotion + Topics,C,Always Sunny
asip,7.0,10.0,-1.3396739,0.9223316,0.055899926,Emotion + Topics,C,Always Sunny
asip,7.0,11.0,-1.0493186,1.2077793,0.055899926,Emotion + Topics,C,Always Sunny
asip,7.0,12.0,-0.5433435,1.8019663,0.055899926,Emotion + Topics,C,Always Sunny
asip,8.0,1.0,-0.89566076,0.40351546,0.055899926,Emotion + Topics,C,Always Sunny
asip,8.0,2.0,-0.72069985,1.8985223,0.055899926,Emotion + Topics,C,Always Sunny
asip,8.0,3.0,-1.1688235,0.8295802,0.055899926,Emotion + Topics,C,Always Sunny
asip,8.0,4.0,-0.39358878,1.8222008,0.055899926,Emotion + Topics,C,Always Sunny
asip,8.0,5.0,-0.36619893,1.8864851,0.055899926,Emotion + Topics,C,Always Sunny
asip,8.0,6.0,-1.6156209,0.30240676,0.055899926,Emotion + Topics,C,Always Sunny
asip,8.0,7.0,0.6177989,-0.57006836,0.055899926,Emotion + Topics,C,Always Sunny
asip,8.0,8.0,-0.43909925,1.6474516,0.055899926,Emotion + Topics,C,Always Sunny
asip,8.0,9.0,0.3292523,1.155104,0.055899926,Emotion + Topics,C,Always Sunny
asip,8.0,10.0,-1.0337461,1.222355,0.055899926,Emotion + Topics,C,Always Sunny
asip,9.0,2.0,-0.7995056,1.513819,0.055899926,Emotion + Topics,C,Always Sunny
asip,9.0,3.0,0.37676507,0.86044306,0.055899926,Emotion + Topics,C,Always Sunny
asip,9.0,4.0,0.25859588,-0.320064,0.055899926,Emotion + Topics,C,Always Sunny
asip,9.0,5.0,0.49357817,0.73065,0.055899926,Emotion + Topics,C,Always Sunny
asip,9.0,6.0,1.8847461,-0.8563526,0.055899926,Emotion + Topics,C,Always Sunny
asip,9.0,7.0,-0.6496766,-0.31344774,0.055899926,Emotion + Topics,C,Always Sunny
asip,9.0,8.0,0.22678772,-0.2550593,0.055899926,Emotion + Topics,C,Always Sunny
asip,9.0,10.0,-0.43409613,1.1780504,0.055899926,Emotion + Topics,C,Always Sunny
asip,10.0,1.0,-0.64914614,0.54792935,0.055899926,Emotion + Topics,C,Always Sunny
asip,10.0,4.0,-1.0167164,0.9017379,0.055899926,Emotion + Topics,C,Always Sunny
asip,10.0,6.0,-0.35743436,1.5089127,0.055899926,Emotion + Topics,C,Always Sunny
asip,10.0,8.0,-0.813127,0.66791755,0.055899926,Emotion + Topics,C,Always Sunny
asip,10.0,9.0,-0.5959366,1.2424322,0.055899926,Emotion + Topics,C,Always Sunny
asip,10.0,10.0,-0.81784546,0.8641853,0.055899926,Emotion + Topics,C,Always Sunny
asip,11.0,1.0,0.24604617,-0.3655992,0.055899926,Emotion + Topics,C,Always Sunny
asip,11.0,2.0,-0.28542092,-0.998259,0.055899926,Emotion + Topics,C,Always Sunny
asip,11.0,3.0,-1.4814508,0.25499398,0.055899926,Emotion + Topics,C,Always Sunny
asip,11.0,4.0,-0.335748,-0.18561748,0.055899926,Emotion + Topics,C,Always Sunny
asip,11.0,5.0,0.3227986,0.11589039,0.055899926,Emotion + Topics,C,Always Sunny
asip,11.0,6.0,-0.7641341,0.85662663,0.055899926,Emotion + Topics,C,Always Sunny
asip,11.0,7.0,-0.013674287,1.652981,0.055899926,Emotion + Topics,C,Always Sunny
asip,12.0,1.0,-0.6586131,1.3865875,0.055899926,Emotion + Topics,C,Always Sunny
asip,12.0,2.0,-1.2996905,0.78506184,0.055899926,Emotion + Topics,C,Always Sunny
asip,12.0,3.0,1.5110558,-1.0799768,0.055899926,Emotion + Topics,C,Always Sunny
asip,12.0,4.0,-0.1230709,0.84065664,0.055899926,Emotion + Topics,C,Always Sunny
asip,12.0,5.0,-0.66250265,1.5940676,0.055899926,Emotion + Topics,C,Always Sunny
asip,12.0,6.0,-1.1863334,1.4883784,0.055899926,Emotion + Topics,C,Always Sunny
asip,12.0,7.0,-1.5239949,0.50833267,0.055899926,Emotion + Topics,C,Always Sunny
asip,12.0,8.0,-1.3980088,1.2120081,0.055899926,Emotion + Topics,C,Always Sunny
asip,12.0,9.0,0.594902,-0.37409273,0.055899926,Emotion + Topics,C,Always Sunny
asip,12.0,10.0,-1.4230117,0.24823378,0.055899926,Emotion + Topics,C,Always Sunny
asip,13.0,1.0,0.45306632,0.93846625,0.055899926,Emotion + Topics,C,Always Sunny
asip,13.0,2.0,0.20761983,-0.30134913,0.055899926,Emotion + Topics,C,Always Sunny
asip,13.0,3.0,-0.27642432,1.8177273,0.055899926,Emotion + Topics,C,Always Sunny
asip,13.0,4.0,-1.3054413,1.2106253,0.055899926,Emotion + Topics,C,Always Sunny
asip,13.0,5.0,-0.43503702,1.6169732,0.055899926,Emotion + Topics,C,Always Sunny
asip,13.0,6.0,0.36099684,-0.30480698,0.055899926,Emotion + Topics,C,Always Sunny
asip,13.0,7.0,-0.50114465,-0.7984336,0.055899926,Emotion + Topics,C,Always Sunny
asip,13.0,8.0,-1.3024415,-0.003420895,0.055899926,Emotion + Topics,C,Always Sunny
asip,13.0,9.0,-0.7428218,1.305575,0.055899926,Emotion + Topics,C,Always Sunny
asip,13.0,10.0,-0.2997843,1.6987932,0.055899926,Emotion + Topics,C,Always Sunny
asip,14.0,1.0,-0.32831895,-1.0578854,0.055899926,Emotion + Topics,C,Always Sunny
asip,14.0,2.0,0.017881954,-0.201873,0.055899926,Emotion + Topics,C,Always Sunny
asip,14.0,3.0,0.33963054,0.8144878,0.055899926,Emotion + Topics,C,Always Sunny
asip,14.0,4.0,-0.64449054,1.7355212,0.055899926,Emotion + Topics,C,Always Sunny
asip,14.0,5.0,-1.5153728,1.1333277,0.055899926,Emotion + Topics,C,Always Sunny
asip,14.0,6.0,-0.5150581,1.864165,0.055899926,Emotion + Topics,C,Always Sunny
asip,14.0,7.0,-0.37398794,0.9136181,0.055899926,Emotion + Topics,C,Always Sunny
asip,14.0,8.0,-1.4994032,-0.15611969,0.055899926,Emotion + Topics,C,Always Sunny
asip,14.0,9.0,-1.5399879,0.067308545,0.055899926,Emotion + Topics,C,Always Sunny
asip,14.0,10.0,-1.1250432,0.78565866,0.055899926,Emotion + Topics,C,Always Sunny
asip,15.0,4.0,-0.28679436,-1.0446458,0.055899926,Emotion + Topics,C,Always Sunny
asip,16.0,1.0,-1.0422918,0.8479664,0.055899926,Emotion + Topics,C,Always Sunny
asip,16.0,2.0,-1.2607557,1.1119889,0.055899926,Emotion + Topics,C,Always Sunny
asip,16.0,3.0,-1.571347,0.2715061,0.055899926,Emotion + Topics,C,Always Sunny
asip,16.0,4.0,-0.62581384,0.3938283,0.055899926,Emotion + Topics,C,Always Sunny
asip,16.0,5.0,0.16856831,-0.29906863,0.055899926,Emotion + Topics,C,Always Sunny
asip,16.0,6.0,-1.5355576,-0.072022066,0.055899926,Emotion + Topics,C,Always Sunny
asip,16.0,7.0,-1.2143655,1.3573599,0.055899926,Emotion + Topics,C,Always Sunny
asip,16.0,8.0,-0.8513386,0.38202527,0.055899926,Emotion + Topics,C,Always Sunny
office,1.0,1.0,0.94117576,-1.0354124,0.055899926,Emotion + Topics,C,The Office
office,1.0,2.0,2.0234566,-1.0755483,0.055899926,Emotion + Topics,C,The Office
office,1.0,3.0,-0.2165015,-1.0101295,0.055899926,Emotion + Topics,C,The Office
office,1.0,4.0,1.3452083,-1.4283229,0.055899926,Emotion + Topics,C,The Office
office,1.0,5.0,0.78639823,-1.4762908,0.055899926,Emotion + Topics,C,The Office
office,1.0,6.0,1.5131805,-1.858111,0.055899926,Emotion + Topics,C,The Office
office,2.0,1.0,1.1410315,-1.1960132,0.055899926,Emotion + Topics,C,The Office
office,2.0,2.0,1.1358048,-1.4145577,0.055899926,Emotion + Topics,C,The Office
office,2.0,3.0,1.3157115,-1.4769673,0.055899926,Emotion + Topics,C,The Office
office,2.0,4.0,0.64065105,-1.3945931,0.055899926,Emotion + Topics,C,The Office
office,2.0,5.0,0.014447743,-0.04535605,0.055899926,Emotion + Topics,C,The Office
office,2.0,6.0,0.36732244,-0.6696332,0.055899926,Emotion + Topics,C,The Office
office,2.0,7.0,1.3672075,-1.7419428,0.055899926,Emotion + Topics,C,The Office
office,2.0,8.0,-0.15150616,-1.2271504,0.055899926,Emotion + Topics,C,The Office
office,2.0,9.0,1.3080957,-1.6319585,0.055899926,Emotion + Topics,C,The Office
office,2.0,10.0,1.9061598,-1.2573653,0.055899926,Emotion + Topics,C,The Office
office,2.0,11.0,1.5238965,-1.8789755,0.055899926,Emotion + Topics,C,The Office
office,2.0,12.0,-0.36223066,-1.0286158,0.055899926,Emotion + Topics,C,The Office
office,2.0,13.0,-0.17568949,-1.3631576,0.055899926,Emotion + Topics,C,The Office
office,2.0,14.0,-0.29382065,-1.1384702,0.055899926,Emotion + Topics,C,The Office
office,2.0,15.0,-0.84787333,-0.59138626,0.055899926,Emotion + Topics,C,The Office
office,2.0,16.0,1.825901,-1.012297,0.055899926,Emotion + Topics,C,The Office
office,2.0,17.0,0.7294481,-1.477101,0.055899926,Emotion + Topics,C,The Office
office,2.0,18.0,1.4246948,-0.97398317,0.055899926,Emotion + Topics,C,The Office
office,2.0,19.0,1.4339321,-0.57016003,0.055899926,Emotion + Topics,C,The Office
office,2.0,20.0,-0.60583705,0.44921646,0.055899926,Emotion + Topics,C,The Office
office,2.0,21.0,-0.55008996,-0.18378776,0.055899926,Emotion + Topics,C,The Office
office,2.0,22.0,1.9305185,-1.265988,0.055899926,Emotion + Topics,C,The Office
office,3.0,1.0,-0.26384336,1.6246756,0.055899926,Emotion + Topics,C,The Office
office,3.0,2.0,1.5157415,-1.8638012,0.055899926,Emotion + Topics,C,The Office
office,3.0,3.0,0.7128375,-0.99266404,0.055899926,Emotion + Topics,C,The Office
office,3.0,4.0,-1.1523482,-0.73482555,0.055899926,Emotion + Topics,C,The Office
office,3.0,5.0,0.13778363,-1.217147,0.055899926,Emotion + Topics,C,The Office
office,3.0,6.0,1.4621457,-0.5232326,0.055899926,Emotion + Topics,C,The Office
office,3.0,7.0,-0.10522307,-0.91909665,0.055899926,Emotion + Topics,C,The Office
office,3.0,8.0,1.6954608,-1.5568999,0.055899926,Emotion + Topics,C,The Office
office,3.0,9.0,0.38115135,0.23415558,0.055899926,Emotion + Topics,C,The Office
office,3.0,10.0,1.3508791,-1.0580754,0.055899926,Emotion + Topics,C,The Office
office,3.0,12.0,0.13376848,-1.2322248,0.055899926,Emotion + Topics,C,The Office
office,3.0,13.0,1.894884,-1.2333641,0.055899926,Emotion + Topics,C,The Office
office,3.0,14.0,1.8667417,-1.2687731,0.055899926,Emotion + Topics,C,The Office
office,3.0,15.0,1.5244036,-1.875136,0.055899926,Emotion + Topics,C,The Office
office,3.0,16.0,1.5223368,-1.1980889,0.055899926,Emotion + Topics,C,The Office
office,3.0,17.0,1.8560739,-1.1966299,0.055899926,Emotion + Topics,C,The Office
office,3.0,18.0,1.3144677,-1.4916991,0.055899926,Emotion + Topics,C,The Office
office,3.0,19.0,0.61013913,-0.81246895,0.055899926,Emotion + Topics,C,The Office
office,3.0,20.0,-1.4349937,-0.5666838,0.055899926,Emotion + Topics,C,The Office
office,3.0,21.0,-0.23041971,-1.1874691,0.055899926,Emotion + Topics,C,The Office
office,3.0,22.0,-0.13855371,-1.298568,0.055899926,Emotion + Topics,C,The Office
office,3.0,23.0,0.8099014,-0.80878377,0.055899926,Emotion + Topics,C,The Office
office,3.0,24.0,0.8604103,-1.489424,0.055899926,Emotion + Topics,C,The Office
office,4.0,1.0,-1.2334481,-0.61803186,0.055899926,Emotion + Topics,C,The Office
office,4.0,3.0,1.8432153,-1.2552693,0.055899926,Emotion + Topics,C,The Office
office,4.0,5.0,0.7300164,-0.9773571,0.055899926,Emotion + Topics,C,The Office
office,4.0,7.0,-0.13857709,-1.3196815,0.055899926,Emotion + Topics,C,The Office
office,4.0,9.0,1.2520627,-0.57911915,0.055899926,Emotion + Topics,C,The Office
office,4.0,10.0,-0.10384087,-0.0040664696,0.055899926,Emotion + Topics,C,The Office
office,4.0,11.0,1.4393513,-0.9777044,0.055899926,Emotion + Topics,C,The Office
office,4.0,12.0,0.2167311,-0.36265388,0.055899926,Emotion + Topics,C,The Office
office,4.0,13.0,1.5119643,-1.2240585,0.055899926,Emotion + Topics,C,The Office
office,4.0,14.0,-1.0941031,-0.5553056,0.055899926,Emotion + Topics,C,The Office
office,4.0,15.0,1.0529877,-1.1346666,0.055899926,Emotion + Topics,C,The Office
office,4.0,16.0,0.938186,-1.0076946,0.055899926,Emotion + Topics,C,The Office
office,4.0,17.0,1.1193904,-1.6076455,0.055899926,Emotion + Topics,C,The Office
office,4.0,18.0,1.9392524,-1.2704589,0.055899926,Emotion + Topics,C,The Office
office,5.0,1.0,1.3029245,-1.0001774,0.055899926,Emotion + Topics,C,The Office
office,5.0,3.0,-0.13529749,-1.2287245,0.055899926,Emotion + Topics,C,The Office
office,5.0,4.0,1.3440353,-1.0434827,0.055899926,Emotion + Topics,C,The Office
office,5.0,5.0,1.760983,-1.193971,0.055899926,Emotion + Topics,C,The Office
office,5.0,6.0,1.307767,-1.1000472,0.055899926,Emotion + Topics,C,The Office
office,5.0,7.0,1.0539421,-1.1653827,0.055899926,Emotion + Topics,C,The Office
office,5.0,8.0,1.2766029,-1.5734664,0.055899926,Emotion + Topics,C,The Office
office,5.0,9.0,-0.8217162,0.32131526,0.055899926,Emotion + Topics,C,The Office
office,5.0,10.0,1.5044945,-1.8016298,0.055899926,Emotion + Topics,C,The Office
office,5.0,11.0,1.0307643,-0.18448359,0.055899926,Emotion + Topics,C,The Office
office,5.0,12.0,-1.0001638,0.368141,0.055899926,Emotion + Topics,C,The Office
office,5.0,13.0,-0.21538724,-0.36589536,0.055899926,Emotion + Topics,C,The Office
office,5.0,14.0,-1.3155777,-0.6191699,0.055899926,Emotion + Topics,C,The Office
office,5.0,16.0,-0.2317048,-1.2752085,0.055899926,Emotion + Topics,C,The Office
office,5.0,17.0,-0.36791444,-0.5296635,0.055899926,Emotion + Topics,C,The Office
office,5.0,18.0,-0.16782518,-1.3666571,0.055899926,Emotion + Topics,C,The Office
office,5.0,19.0,0.9101537,-1.0293187,0.055899926,Emotion + Topics,C,The Office
office,5.0,20.0,1.1181017,-1.5973512,0.055899926,Emotion + Topics,C,The Office
office,5.0,21.0,0.6557615,-1.4291023,0.055899926,Emotion + Topics,C,The Office
office,5.0,22.0,0.7484913,-1.4954646,0.055899926,Emotion + Topics,C,The Office
office,5.0,23.0,0.6519964,-1.3643755,0.055899926,Emotion + Topics,C,The Office
office,5.0,24.0,0.22679108,-0.6587965,0.055899926,Emotion + Topics,C,The Office
office,5.0,25.0,-0.13753423,-0.96708673,0.055899926,Emotion + Topics,C,The Office
office,5.0,26.0,0.6823602,-0.8522418,0.055899926,Emotion + Topics,C,The Office
office,5.0,27.0,1.4863417,-1.124747,0.055899926,Emotion + Topics,C,The Office
office,5.0,28.0,0.5873047,-1.2208676,0.055899926,Emotion + Topics,C,The Office
office,6.0,1.0,-0.42621294,-0.9407077,0.055899926,Emotion + Topics,C,The Office
office,6.0,2.0,0.28436574,-1.2433658,0.055899926,Emotion + Topics,C,The Office
office,6.0,3.0,-0.32444316,-0.219848,0.055899926,Emotion + Topics,C,The Office
office,6.0,4.0,1.1625116,-0.38749197,0.055899926,Emotion + Topics,C,The Office
office,6.0,6.0,-0.8980106,0.43732002,0.055899926,Emotion + Topics,C,The Office
office,6.0,7.0,1.141394,-0.3546844,0.055899926,Emotion + Topics,C,The Office
office,6.0,8.0,0.32635564,-0.880061,0.055899926,Emotion + Topics,C,The Office
office,6.0,9.0,1.587862,-1.0758388,0.055899926,Emotion + Topics,C,The Office
office,6.0,10.0,0.075100414,-1.0487087,0.055899926,Emotion + Topics,C,The Office
office,6.0,11.0,0.9655251,-1.0133892,0.055899926,Emotion + Topics,C,The Office
office,6.0,12.0,-0.12744033,-1.0266153,0.055899926,Emotion + Topics,C,The Office
office,6.0,13.0,0.2360578,0.26011866,0.055899926,Emotion + Topics,C,The Office
office,6.0,14.0,1.4994205,-1.8656447,0.055899926,Emotion + Topics,C,The Office
office,6.0,15.0,1.5160527,-1.8541399,0.055899926,Emotion + Topics,C,The Office
office,6.0,16.0,1.4614415,-1.1825238,0.055899926,Emotion + Topics,C,The Office
office,6.0,17.0,1.353184,-1.1857558,0.055899926,Emotion + Topics,C,The Office
office,6.0,19.0,1.2512077,-1.5070778,0.055899926,Emotion + Topics,C,The Office
office,6.0,20.0,0.2870745,0.027390217,0.055899926,Emotion + Topics,C,The Office
office,6.0,21.0,1.9055337,-1.2095653,0.055899926,Emotion + Topics,C,The Office
office,6.0,22.0,1.2379227,-0.52827865,0.055899926,Emotion + Topics,C,The Office
office,6.0,23.0,0.26541016,-1.2081938,0.055899926,Emotion + Topics,C,The Office
office,6.0,24.0,-0.17333542,-1.2831762,0.055899926,Emotion + Topics,C,The Office
office,6.0,25.0,-0.28800175,-0.42826396,0.055899926,Emotion + Topics,C,The Office
office,6.0,26.0,-0.52426744,-0.17172195,0.055899926,Emotion + Topics,C,The Office
office,7.0,1.0,-0.43164998,-0.24966799,0.055899926,Emotion + Topics,C,The Office
office,7.0,2.0,-0.18533368,-0.8404967,0.055899926,Emotion + Topics,C,The Office
office,7.0,3.0,1.4368188,-0.59063303,0.055899926,Emotion + Topics,C,The Office
office,7.0,4.0,-0.16585468,-1.2480232,0.055899926,Emotion + Topics,C,The Office
office,7.0,5.0,0.3265332,-0.6621044,0.055899926,Emotion + Topics,C,The Office
office,7.0,6.0,-0.29858115,-0.49371144,0.055899926,Emotion + Topics,C,The Office
office,7.0,7.0,1.5769194,-0.7539691,0.055899926,Emotion + Topics,C,The Office
office,7.0,8.0,1.2930677,-1.4265068,0.055899926,Emotion + Topics,C,The Office
office,7.0,9.0,1.0015197,-1.100937,0.055899926,Emotion + Topics,C,The Office
office,7.0,10.0,-0.15435395,-0.9283336,0.055899926,Emotion + Topics,C,The Office
office,7.0,11.0,1.4877617,-0.7440829,0.055899926,Emotion + Topics,C,The Office
office,7.0,13.0,1.3268553,-0.6294559,0.055899926,Emotion + Topics,C,The Office
office,7.0,14.0,1.9002733,-1.3031745,0.055899926,Emotion + Topics,C,The Office
office,7.0,15.0,-0.082645826,-1.2326407,0.055899926,Emotion + Topics,C,The Office
office,7.0,16.0,1.80888,-0.9012892,0.055899926,Emotion + Topics,C,The Office
office,7.0,17.0,1.6321591,-0.7704386,0.055899926,Emotion + Topics,C,The Office
office,7.0,18.0,0.2509245,-0.42017683,0.055899926,Emotion + Topics,C,The Office
office,7.0,19.0,1.4731265,-0.80223817,0.055899926,Emotion + Topics,C,The Office
office,7.0,20.0,1.3680823,-1.7560371,0.055899926,Emotion + Topics,C,The Office
office,7.0,21.0,1.2229348,-0.46991268,0.055899926,Emotion + Topics,C,The Office
office,7.0,22.0,1.7316148,-1.3256145,0.055899926,Emotion + Topics,C,The Office
office,7.0,23.0,0.4291347,-0.8901256,0.055899926,Emotion + Topics,C,The Office
office,7.0,24.0,-0.7537432,0.16407585,0.055899926,Emotion + Topics,C,The Office
office,7.0,25.0,0.761069,-1.5011111,0.055899926,Emotion + Topics,C,The Office
office,8.0,1.0,1.1452934,-1.5730652,0.055899926,Emotion + Topics,C,The Office
office,8.0,2.0,0.99928755,-1.3514898,0.055899926,Emotion + Topics,C,The Office
office,8.0,3.0,-0.22867122,-0.7008768,0.055899926,Emotion + Topics,C,The Office
office,8.0,4.0,1.3109094,-1.6337903,0.055899926,Emotion + Topics,C,The Office
office,8.0,5.0,0.0033183617,-1.122061,0.055899926,Emotion + Topics,C,The Office
office,8.0,6.0,0.60138595,-1.2226181,0.055899926,Emotion + Topics,C,The Office
office,8.0,7.0,-0.06678156,-1.2413176,0.055899926,Emotion + Topics,C,The Office
office,8.0,8.0,1.0003852,-1.040091,0.055899926,Emotion + Topics,C,The Office
office,8.0,9.0,1.5030171,-1.8267739,0.055899926,Emotion + Topics,C,The Office
office,8.0,10.0,1.5038234,-1.0767827,0.055899926,Emotion + Topics,C,The Office
office,8.0,11.0,1.5127215,-1.8729627,0.055899926,Emotion + Topics,C,The Office
office,8.0,12.0,1.4654788,-1.207484,0.055899926,Emotion + Topics,C,The Office
office,8.0,13.0,1.0988657,-1.6213528,0.055899926,Emotion + Topics,C,The Office
office,8.0,14.0,1.786044,-1.376457,0.055899926,Emotion + Topics,C,The Office
office,8.0,15.0,-0.0041215173,-1.3680326,0.055899926,Emotion + Topics,C,The Office
office,8.0,16.0,0.8440411,-1.123648,0.055899926,Emotion + Topics,C,The Office
office,8.0,17.0,0.03851924,0.061821748,0.055899926,Emotion + Topics,C,The Office
office,8.0,18.0,-0.4839362,-0.13125856,0.055899926,Emotion + Topics,C,The Office
office,8.0,19.0,-0.08973752,-0.7463942,0.055899926,Emotion + Topics,C,The Office
office,8.0,20.0,-0.1687781,-1.347741,0.055899926,Emotion + Topics,C,The Office
office,8.0,21.0,1.7289124,-0.84682095,0.055899926,Emotion + Topics,C,The Office
office,8.0,22.0,-0.39567956,-1.0603766,0.055899926,Emotion + Topics,C,The Office
office,8.0,23.0,0.5524343,-0.9719767,0.055899926,Emotion + Topics,C,The Office
office,8.0,24.0,1.2123028,-1.3121487,0.055899926,Emotion + Topics,C,The Office
office,9.0,1.0,1.2096722,-0.47708377,0.055899926,Emotion + Topics,C,The Office
office,9.0,2.0,1.1876527,-1.5153273,0.055899926,Emotion + Topics,C,The Office
office,9.0,3.0,1.3684003,-1.4392518,0.055899926,Emotion + Topics,C,The Office
office,9.0,4.0,-0.28626126,-0.26542044,0.055899926,Emotion + Topics,C,The Office
office,9.0,5.0,0.1302317,-0.9677547,0.055899926,Emotion + Topics,C,The Office
office,9.0,6.0,0.6209143,-0.11392648,0.055899926,Emotion + Topics,C,The Office
office,9.0,7.0,0.8729701,-1.259872,0.055899926,Emotion + Topics,C,The Office
office,9.0,8.0,-0.5320865,-0.43283945,0.055899926,Emotion + Topics,C,The Office
office,9.0,9.0,1.3906587,-1.3028367,0.055899926,Emotion + Topics,C,The Office
office,9.0,10.0,-1.0997494,-0.5539751,0.055899926,Emotion + Topics,C,The Office
office,9.0,11.0,0.96026593,-0.054324925,0.055899926,Emotion + Topics,C,The Office
office,9.0,12.0,0.10986296,-1.2983732,0.055899926,Emotion + Topics,C,The Office
office,9.0,13.0,0.6480012,-0.7820551,0.055899926,Emotion + Topics,C,The Office
office,9.0,14.0,-0.42857933,0.27754268,0.055899926,Emotion + Topics,C,The Office
office,9.0,15.0,1.1829203,-0.43300673,0.055899926,Emotion + Topics,C,The Office
office,9.0,16.0,-0.19261411,-1.2691905,0.055899926,Emotion + Topics,C,The Office
office,9.0,17.0,-1.0118604,-0.5894643,0.055899926,Emotion + Topics,C,The Office
office,9.0,18.0,1.3431344,-1.7251245,0.055899926,Emotion + Topics,C,The Office
office,9.0,19.0,0.6716154,-1.42721,0.055899926,Emotion + Topics,C,The Office
office,9.0,20.0,1.3529793,-0.69536215,0.055899926,Emotion + Topics,C,The Office
office,9.0,21.0,1.3761667,-0.6415507,0.055899926,Emotion + Topics,C,The Office
office,9.0,22.0,1.2566762,-0.79678154,0.055899926,Emotion + Topics,C,The Office
office,9.0,24.0,1.441289,-0.88305235,0.055899926,Emotion + Topics,C,The Office
southpark,1.0,1.0,-0.8319902,0.35063332,0.055899926,Emotion + Topics,C,South Park
southpark,1.0,2.0,2.0218878,-0.9333099,0.055899926,Emotion + Topics,C,South Park
southpark,1.0,3.0,-0.93046546,0.5288648,0.055899926,Emotion + Topics,C,South Park
southpark,1.0,4.0,0.8081757,0.54324186,0.055899926,Emotion + Topics,C,South Park
